ISO,month,stock_topic_1
DJI,2024-03-01,0.0412185583704136
DJI,2024-04-01,0.0910299885097884
DJI,2024-05-01,0.0781382276971392
DJI,2024-06-01,0.0803653053973466
DJI,2024-07-01,0.0745938168078626
DJI,2024-08-01,0.0715639525263684
DJI,2024-09-01,0.0696296932950124
DJI,2024-10-01,0.056869885544418
DJI,2024-11-01,0.0561006092824596
DJI,2024-12-01,0.0465765435368064
DMA,2010-01-01,0.0905152556415881
DMA,2010-02-01,0.0901859550809465
DMA,2010-03-01,0.0824014726362573
DMA,2010-04-01,0.0733731507844014
DMA,2010-05-01,0.073250646981839
DMA,2010-06-01,0.0731395538904377
DMA,2010-07-01,0.0677787325845118
DMA,2010-08-01,0.065817806517846
DMA,2010-09-01,0.0653307376538708
DMA,2010-10-01,0.0738745293179908
DMA,2010-11-01,0.0701178852334923
DMA,2010-12-01,0.0690316523772871
DMA,2011-01-01,0.0690316523772871
DMA,2011-02-01,0.0686047669179664
DMA,2011-03-01,0.0844434182476484
DMA,2011-04-01,0.072292744553878
DMA,2011-05-01,0.0773536719953309
DMA,2011-06-01,0.0794041614947309
DMA,2011-07-01,0.1005851884979771
DMA,2011-08-01,0.1009427492242356
DMA,2011-09-01,0.1456386124835574
DMA,2011-10-01,0.1301460727939673
DMA,2011-11-01,0.1045700146619297
DMA,2011-12-01,0.1024757749153406
DMA,2012-01-01,0.0865116840731195
DMA,2012-02-01,0.0780706689651426
DMA,2012-03-01,0.0679288321949287
DMA,2012-04-01,0.0679288321949287
DMA,2012-05-01,0.0602986160625249
DMA,2012-06-01,0.0572595085655189
DMA,2012-07-01,0.0599296347539105
DMA,2012-08-01,0.0685562935569538
DMA,2012-09-01,0.1261276849679495
DMA,2012-10-01,0.12691999685606
DMA,2012-11-01,0.1468365046757621
DMA,2012-12-01,0.1388528024328735
DMA,2013-01-01,0.1127074100072444
DMA,2013-02-01,0.1028338465345918
DMA,2013-03-01,0.1031297297630397
DMA,2013-04-01,0.1079454412663239
DMA,2013-05-01,0.0968597371213223
DMA,2013-06-01,0.1203306214724456
DMA,2013-07-01,0.1082673062948961
DMA,2013-08-01,0.1056439838663236
DMA,2013-09-01,0.1056439838663236
DMA,2013-10-01,0.0951306125974387
DMA,2013-11-01,0.0920210618835822
DMA,2013-12-01,0.1398531480567696
DMA,2014-01-01,0.1361352776645751
DMA,2014-02-01,0.1484066956903265
DMA,2014-03-01,0.1434192898877652
DMA,2014-04-01,0.1458327751304674
DMA,2014-05-01,0.1220107530934951
DMA,2014-06-01,0.1180081237864704
DMA,2014-07-01,0.130991776155112
DMA,2014-08-01,0.1603362559197693
DMA,2014-09-01,0.1518681387342738
DMA,2014-10-01,0.1610020277158925
DMA,2014-11-01,0.1389906387249573
DMA,2014-12-01,0.1389906387249573
DMA,2015-01-01,0.1282737877434858
DMA,2015-02-01,0.1431758832957672
DMA,2015-03-01,0.1072857878785495
DMA,2015-04-01,0.0964894689770225
DMA,2015-05-01,0.0875028576770641
DMA,2015-06-01,0.0776628336808069
DMA,2015-07-01,0.073121555884355
DMA,2015-08-01,0.1451992110203719
DMA,2015-09-01,0.1549338671292111
DMA,2015-10-01,0.1549338671292111
DMA,2015-11-01,0.1458139647184202
DMA,2015-12-01,0.1244787760334122
DMA,2016-01-01,0.1244787760334122
DMA,2016-02-01,0.1244787760334122
DMA,2016-03-01,0.1115738320563487
DMA,2016-04-01,0.1115738320563487
DMA,2016-05-01,0.0990272316960236
DMA,2016-06-01,0.0818730926068052
DMA,2016-07-01,0.0818730926068052
DMA,2016-08-01,0.1063280061746662
DMA,2016-09-01,0.1063280061746662
DMA,2016-10-01,0.1028476069125117
DMA,2016-11-01,0.1028476069125117
DMA,2016-12-01,0.1028476069125117
DMA,2017-01-01,0.0701706672685243
DMA,2017-02-01,0.0606714730351294
DMA,2017-03-01,0.0262442689902859
DMA,2017-04-01,0.0289978958558519
DMA,2017-05-01,0.0282216089868061
DMA,2017-06-01,0.0285482567344404
DMA,2017-07-01,0.0304578441207774
DMA,2017-08-01,0.0306867438116131
DMA,2017-09-01,0.111708517988751
DMA,2017-10-01,0.1141671998857521
DMA,2017-11-01,0.1115335653380676
DMA,2017-12-01,0.1116924853598516
DMA,2018-01-01,0.1046373050735335
DMA,2018-02-01,0.0913216638349995
DMA,2018-03-01,0.0600885441675686
DMA,2018-04-01,0.0612764872548577
DMA,2018-05-01,0.0389730674239571
DMA,2018-06-01,0.0388270243253179
DMA,2018-07-01,0.0596450313493327
DMA,2018-08-01,0.0574176678306582
DMA,2018-09-01,0.0607180615054371
DMA,2018-10-01,0.0570453300418215
DMA,2018-11-01,0.049705980254746
DMA,2018-12-01,0.0454240195688126
DMA,2019-01-01,0.0454240195688126
DMA,2019-02-01,0.0458547894404392
DMA,2019-03-01,0.0497467026480586
DMA,2019-04-01,0.0451529593580984
DMA,2019-05-01,0.0440559942455955
DMA,2019-06-01,0.0778889591951299
DMA,2019-07-01,0.0780613072573658
DMA,2019-08-01,0.0779395815040596
DMA,2019-09-01,0.084166951589238
DMA,2019-10-01,0.0841318408403932
DMA,2019-11-01,0.0785715854508449
DMA,2019-12-01,0.075111837946117
DMA,2020-01-01,0.0636857697164114
DMA,2020-02-01,0.0684178638699345
DMA,2020-03-01,0.0739091375135267
DMA,2020-04-01,0.0747913478214813
DMA,2020-05-01,0.1018673879462714
DMA,2020-06-01,0.1033807338047508
DMA,2020-07-01,0.1117286108052159
DMA,2020-08-01,0.1374003864110269
DMA,2020-09-01,0.1166611348726357
DMA,2020-10-01,0.1166166833890722
DMA,2020-11-01,0.115680605671547
DMA,2020-12-01,0.1126725479314581
DMA,2021-01-01,0.0899113140861933
DMA,2021-02-01,0.0848283643204261
DMA,2021-03-01,0.0963349514129518
DMA,2021-04-01,0.0954668055623195
DMA,2021-05-01,0.0954668055623195
DMA,2021-06-01,0.0822365552975471
DMA,2021-07-01,0.0714489288293137
DMA,2021-08-01,0.0758834040585852
DMA,2021-09-01,0.0688592736617062
DMA,2021-10-01,0.0684821187677444
DMA,2021-11-01,0.0680124773259553
DMA,2021-12-01,0.0832830460320136
DMA,2022-01-01,0.0981841433296829
DMA,2022-02-01,0.100381130671196
DMA,2022-03-01,0.088020517496552
DMA,2022-04-01,0.0863169243626014
DMA,2022-05-01,0.0821277033873401
DMA,2022-06-01,0.0742398335078108
DMA,2022-07-01,0.0711518321800847
DMA,2022-08-01,0.0711518321800847
DMA,2022-09-01,0.1474649850854996
DMA,2022-10-01,0.1213386205071744
DMA,2022-11-01,0.1271042030966147
DMA,2022-12-01,0.1222201788270637
DMA,2023-01-01,0.1212756279779855
DMA,2023-02-01,0.1173495059270223
DMA,2023-03-01,0.0748124336628607
DMA,2023-04-01,0.0748124336628607
DMA,2023-05-01,0.0747771609329552
DMA,2023-06-01,0.0746309032341325
DMA,2023-07-01,0.0602590661012391
DMA,2023-08-01,0.1735138762880902
DMA,2023-09-01,0.1652140956805953
DMA,2023-10-01,0.1639453731851342
DMA,2023-11-01,0.1650371085284928
DMA,2023-12-01,0.1601182331118592
DMA,2024-01-01,0.143262698877479
DMA,2024-02-01,0.1345596644135672
DMA,2024-03-01,0.1280730647547403
DMA,2024-04-01,0.1035879329140408
DMA,2024-05-01,0.0811467264766322
DMA,2024-06-01,0.0811467264766322
DMA,2024-07-01,0.0729380845385732
DMA,2024-08-01,0.0702285828589369
DMA,2024-09-01,0.0725509469121721
DMA,2024-10-01,0.0690836119088306
DMA,2024-11-01,0.0644729592254003
DMA,2024-12-01,0.0795917341299565
DNK,2010-01-01,0.0819434931520124
DNK,2010-02-01,0.0788866201710875
DNK,2010-03-01,0.0763966468738214
DNK,2010-04-01,0.070997366672532
DNK,2010-05-01,0.0667765360831901
DNK,2010-06-01,0.0626606973786945
DNK,2010-07-01,0.0595902194097174
DNK,2010-08-01,0.0619318727760801
DNK,2010-09-01,0.0642618846145462
DNK,2010-10-01,0.0594412418407969
DNK,2010-11-01,0.0933006456778619
DNK,2010-12-01,0.0740213617164985
DNK,2011-01-01,0.0726818757999514
DNK,2011-02-01,0.071210455964843
DNK,2011-03-01,0.0668334327389637
DNK,2011-04-01,0.0688052238507551
DNK,2011-05-01,0.058012253065214
DNK,2011-06-01,0.0558178070607408
DNK,2011-07-01,0.0575113190366665
DNK,2011-08-01,0.0509074166784556
DNK,2011-09-01,0.036657959176744
DNK,2011-10-01,0.0344100194682356
DNK,2011-11-01,0.0389905064269037
DNK,2011-12-01,0.0317633510719657
DNK,2012-01-01,0.03417351884138
DNK,2012-02-01,0.0332383458380937
DNK,2012-03-01,0.0330482647376161
DNK,2012-04-01,0.0360584365476397
DNK,2012-05-01,0.0350715030608927
DNK,2012-06-01,0.0456156554807555
DNK,2012-07-01,0.0426730110810062
DNK,2012-08-01,0.0423713235183018
DNK,2012-09-01,0.0446345857923202
DNK,2012-10-01,0.0475259631134601
DNK,2012-11-01,0.0511480811086508
DNK,2012-12-01,0.0583608182984403
DNK,2013-01-01,0.0514949671143686
DNK,2013-02-01,0.0526870331824318
DNK,2013-03-01,0.0510386050577939
DNK,2013-04-01,0.0530233560359334
DNK,2013-05-01,0.0591258798786381
DNK,2013-06-01,0.0539620105961418
DNK,2013-07-01,0.0502520955018711
DNK,2013-08-01,0.046850008285089
DNK,2013-09-01,0.0438835508804852
DNK,2013-10-01,0.0445337383921844
DNK,2013-11-01,0.0394100090964511
DNK,2013-12-01,0.0403762657186145
DNK,2014-01-01,0.0488878871079527
DNK,2014-02-01,0.0520700633675642
DNK,2014-03-01,0.0530355979552998
DNK,2014-04-01,0.0622029465780361
DNK,2014-05-01,0.0556755629951903
DNK,2014-06-01,0.054698379318037
DNK,2014-07-01,0.0596081559547615
DNK,2014-08-01,0.0693485282948648
DNK,2014-09-01,0.0833268886676366
DNK,2014-10-01,0.0676991369658406
DNK,2014-11-01,0.0733893438131832
DNK,2014-12-01,0.0620811112775853
DNK,2015-01-01,0.0607722168503446
DNK,2015-02-01,0.03998952780559
DNK,2015-03-01,0.0392311113390742
DNK,2015-04-01,0.0488998830916344
DNK,2015-05-01,0.0517769297124198
DNK,2015-06-01,0.0528901393904006
DNK,2015-07-01,0.0542023923202535
DNK,2015-08-01,0.0544044622280992
DNK,2015-09-01,0.0513056076791881
DNK,2015-10-01,0.0601780542366182
DNK,2015-11-01,0.0572085634710546
DNK,2015-12-01,0.0587723446392275
DNK,2016-01-01,0.0411601832269786
DNK,2016-02-01,0.0444128034136981
DNK,2016-03-01,0.0452409768057626
DNK,2016-04-01,0.0444055246630234
DNK,2016-05-01,0.0470330959909122
DNK,2016-06-01,0.0404847192020546
DNK,2016-07-01,0.0381532738324764
DNK,2016-08-01,0.0362346541696676
DNK,2016-09-01,0.0319177036769105
DNK,2016-10-01,0.0331589539773045
DNK,2016-11-01,0.0414329312688911
DNK,2016-12-01,0.048751953395479
DNK,2017-01-01,0.0537992135031563
DNK,2017-02-01,0.0622140470335197
DNK,2017-03-01,0.0501887750309743
DNK,2017-04-01,0.0476008131266252
DNK,2017-05-01,0.044402221582343
DNK,2017-06-01,0.0454499510649576
DNK,2017-07-01,0.0388146729310995
DNK,2017-08-01,0.0329725837335382
DNK,2017-09-01,0.0307674735362156
DNK,2017-10-01,0.0285308708644388
DNK,2017-11-01,0.0260346150769983
DNK,2017-12-01,0.0273057832424061
DNK,2018-01-01,0.0280994272724525
DNK,2018-02-01,0.0323885643847989
DNK,2018-03-01,0.0426291221350383
DNK,2018-04-01,0.0351270744542481
DNK,2018-05-01,0.035726050260261
DNK,2018-06-01,0.0283482061791783
DNK,2018-07-01,0.0299860207400075
DNK,2018-08-01,0.0290702573694933
DNK,2018-09-01,0.0332473271689116
DNK,2018-10-01,0.0340066837304623
DNK,2018-11-01,0.0333434963187215
DNK,2018-12-01,0.0354772762184314
DNK,2019-01-01,0.0364750330633343
DNK,2019-02-01,0.0412893082122152
DNK,2019-03-01,0.0518766867826875
DNK,2019-04-01,0.0515480937618405
DNK,2019-05-01,0.0524349023691112
DNK,2019-06-01,0.0555690633698573
DNK,2019-07-01,0.0504580844846198
DNK,2019-08-01,0.0390790351992609
DNK,2019-09-01,0.0504152401432233
DNK,2019-10-01,0.0481127576262913
DNK,2019-11-01,0.0493432974898974
DNK,2019-12-01,0.0562082523210194
DNK,2020-01-01,0.0547647239125887
DNK,2020-02-01,0.0500378469731322
DNK,2020-03-01,0.0505311575379188
DNK,2020-04-01,0.0962927236646757
DNK,2020-05-01,0.098849310197632
DNK,2020-06-01,0.0889015602952134
DNK,2020-07-01,0.0814895734535176
DNK,2020-08-01,0.0750735348972584
DNK,2020-09-01,0.0732488400263552
DNK,2020-10-01,0.0649009271484499
DNK,2020-11-01,0.1574814802314192
DNK,2020-12-01,0.1406723944049335
DNK,2021-01-01,0.1294377810334667
DNK,2021-02-01,0.1183520188230156
DNK,2021-03-01,0.1375477546650848
DNK,2021-04-01,0.1371706633765721
DNK,2021-05-01,0.139643308919286
DNK,2021-06-01,0.0907402934269311
DNK,2021-07-01,0.073444199666615
DNK,2021-08-01,0.0668096802756572
DNK,2021-09-01,0.0787580562746944
DNK,2021-10-01,0.0710782712085806
DNK,2021-11-01,0.0870384246866296
DNK,2021-12-01,0.1217337725784031
DNK,2022-01-01,0.1368031548401176
DNK,2022-02-01,0.1648013228359196
DNK,2022-03-01,0.1426899135004752
DNK,2022-04-01,0.1406666966976223
DNK,2022-05-01,0.1337715766361462
DNK,2022-06-01,0.119898616548842
DNK,2022-07-01,0.1099513764002941
DNK,2022-08-01,0.1080608762333571
DNK,2022-09-01,0.0974329204171337
DNK,2022-10-01,0.0876508265567089
DNK,2022-11-01,0.0758640341755923
DNK,2022-12-01,0.0721521430962117
DNK,2023-01-01,0.0720784836977864
DNK,2023-02-01,0.0691427839875088
DNK,2023-03-01,0.0679691951929815
DNK,2023-04-01,0.0672940407516505
DNK,2023-05-01,0.068861454064772
DNK,2023-06-01,0.0627974523555866
DNK,2023-07-01,0.0562277674251308
DNK,2023-08-01,0.0462479849827292
DNK,2023-09-01,0.0561842289629248
DNK,2023-10-01,0.0605402111063283
DNK,2023-11-01,0.0559516443605958
DNK,2023-12-01,0.037492636986026
DNK,2024-01-01,0.040006000957971
DNK,2024-02-01,0.0395598254938679
DNK,2024-03-01,0.0425243669705482
DNK,2024-04-01,0.0390349897514939
DNK,2024-05-01,0.0400688798875031
DNK,2024-06-01,0.0448294415841737
DNK,2024-07-01,0.0427966075990268
DNK,2024-08-01,0.0405301723839106
DNK,2024-09-01,0.0476236136920616
DNK,2024-10-01,0.048596433297339
DNK,2024-11-01,0.0561720259141827
DNK,2024-12-01,0.0595766632658577
DOM,2010-01-01,0.098762978530185
DOM,2010-02-01,0.0910709775010479
DOM,2010-03-01,0.0952269247712148
DOM,2010-04-01,0.0950694577801501
DOM,2010-05-01,0.0945246294024015
DOM,2010-06-01,0.0910261982583367
DOM,2010-07-01,0.0986603031600922
DOM,2010-08-01,0.0863234807308542
DOM,2010-09-01,0.0852162046107527
DOM,2010-10-01,0.0859347458398352
DOM,2010-11-01,0.0865809420396493
DOM,2010-12-01,0.0718781560532342
DOM,2011-01-01,0.0945066980302927
DOM,2011-02-01,0.0931717015915475
DOM,2011-03-01,0.0931717015915475
DOM,2011-04-01,0.0885419596081523
DOM,2011-05-01,0.0835127574829829
DOM,2011-06-01,0.0629596408143754
DOM,2011-07-01,0.0636476733320182
DOM,2011-08-01,0.0448499672209849
DOM,2011-09-01,0.0420050399504653
DOM,2011-10-01,0.0809060206743033
DOM,2011-11-01,0.0809060206743033
DOM,2011-12-01,0.0828161723529128
DOM,2012-01-01,0.0859237142713911
DOM,2012-02-01,0.0832378309391739
DOM,2012-03-01,0.069711206562767
DOM,2012-04-01,0.06683028915459
DOM,2012-05-01,0.0519620014170276
DOM,2012-06-01,0.0516102878042351
DOM,2012-07-01,0.0750691274610698
DOM,2012-08-01,0.071692869685548
DOM,2012-09-01,0.0916296068438641
DOM,2012-10-01,0.0950546423155137
DOM,2012-11-01,0.081580466403757
DOM,2012-12-01,0.1078199798328369
DOM,2013-01-01,0.1078199798328369
DOM,2013-02-01,0.1078199798328369
DOM,2013-03-01,0.0527233366831653
DOM,2013-04-01,0.0527233366831653
DOM,2013-05-01,0.0557419251041632
DOM,2013-06-01,0.1193150028193268
DOM,2013-07-01,0.1419229295544211
DOM,2013-08-01,0.1340812233241486
DOM,2013-09-01,0.1497382515658439
DOM,2013-10-01,0.1420857516872718
DOM,2013-11-01,0.0937423931054992
DOM,2013-12-01,0.0703319890512441
DOM,2014-01-01,0.0583765110619705
DOM,2014-02-01,0.0638976081028504
DOM,2014-03-01,0.056679543567222
DOM,2014-04-01,0.078562350627638
DOM,2014-05-01,0.075684462124769
DOM,2014-06-01,0.0803823115104563
DOM,2014-07-01,0.0886664345218297
DOM,2014-08-01,0.113696446417212
DOM,2014-09-01,0.1051571858118403
DOM,2014-10-01,0.097633823447901
DOM,2014-11-01,0.0961100236223122
DOM,2014-12-01,0.0894491568904918
DOM,2015-01-01,0.0867931728331079
DOM,2015-02-01,0.0838786394691475
DOM,2015-03-01,0.0738377521939203
DOM,2015-04-01,0.0834030145311991
DOM,2015-05-01,0.0773927914061101
DOM,2015-06-01,0.0812183489743929
DOM,2015-07-01,0.0737899782028544
DOM,2015-08-01,0.0864355539174352
DOM,2015-09-01,0.0856635545872524
DOM,2015-10-01,0.0784235023542166
DOM,2015-11-01,0.0694506608219894
DOM,2015-12-01,0.0825251991749559
DOM,2016-01-01,0.0725645802066851
DOM,2016-02-01,0.0826312951485196
DOM,2016-03-01,0.0936162775953135
DOM,2016-04-01,0.090899984111152
DOM,2016-05-01,0.0966774504567228
DOM,2016-06-01,0.1016751984222213
DOM,2016-07-01,0.1016751984222213
DOM,2016-08-01,0.1025445757633823
DOM,2016-09-01,0.1010014472294554
DOM,2016-10-01,0.0933975728535458
DOM,2016-11-01,0.0933975728535458
DOM,2016-12-01,0.0933975728535458
DOM,2017-01-01,0.0775544432906362
DOM,2017-02-01,0.0714576780325775
DOM,2017-03-01,0.0352194845580866
DOM,2017-04-01,0.0352194845580866
DOM,2017-05-01,0.0340796925997473
DOM,2017-06-01,0.0335895699931985
DOM,2017-07-01,0.0404501049127222
DOM,2017-08-01,0.040382933749751
DOM,2017-09-01,0.0416509459652424
DOM,2017-10-01,0.0416509459652424
DOM,2017-11-01,0.0414715570365383
DOM,2017-12-01,0.0439207006674307
DOM,2018-01-01,0.0451325925245751
DOM,2018-02-01,0.0373615710414028
DOM,2018-03-01,0.0195570450875578
DOM,2018-04-01,0.0199133999068291
DOM,2018-05-01,0.0140504101809613
DOM,2018-06-01,0.014418823841552
DOM,2018-07-01,0.0324202489898431
DOM,2018-08-01,0.0340218805576956
DOM,2018-09-01,0.032127922293003
DOM,2018-10-01,0.0324199171852296
DOM,2018-11-01,0.029684746935883
DOM,2018-12-01,0.028669248167683
DOM,2019-01-01,0.028669248167683
DOM,2019-02-01,0.0309112346618733
DOM,2019-03-01,0.022921415755042
DOM,2019-04-01,0.024864689993026
DOM,2019-05-01,0.0253899211647551
DOM,2019-06-01,0.0828911614877807
DOM,2019-07-01,0.0829535773609169
DOM,2019-08-01,0.082790584886387
DOM,2019-09-01,0.0895042766856857
DOM,2019-10-01,0.0899857157167122
DOM,2019-11-01,0.08426313732286
DOM,2019-12-01,0.0857702889787622
DOM,2020-01-01,0.0584985526125706
DOM,2020-02-01,0.0659017492459218
DOM,2020-03-01,0.070876919450683
DOM,2020-04-01,0.0712986236029731
DOM,2020-05-01,0.0992971715499759
DOM,2020-06-01,0.0998073006784487
DOM,2020-07-01,0.1091892579265732
DOM,2020-08-01,0.1361955743966832
DOM,2020-09-01,0.1149101590804634
DOM,2020-10-01,0.114527996447496
DOM,2020-11-01,0.1209553914270993
DOM,2020-12-01,0.1180895416565978
DOM,2021-01-01,0.0950415006603801
DOM,2021-02-01,0.0854873390736338
DOM,2021-03-01,0.0923048750101922
DOM,2021-04-01,0.0828149373791534
DOM,2021-05-01,0.0828149373791534
DOM,2021-06-01,0.081212917845893
DOM,2021-07-01,0.0613300073106101
DOM,2021-08-01,0.0826582295690088
DOM,2021-09-01,0.0753890309485191
DOM,2021-10-01,0.0760812530008997
DOM,2021-11-01,0.0752479904746893
DOM,2021-12-01,0.0901626679744153
DOM,2022-01-01,0.1113953895270204
DOM,2022-02-01,0.1134339167029023
DOM,2022-03-01,0.1020095652465285
DOM,2022-04-01,0.1020095652465285
DOM,2022-05-01,0.1020095652465285
DOM,2022-06-01,0.0734574206234695
DOM,2022-07-01,0.0704396638778135
DOM,2022-08-01,0.0704396638778135
DOM,2022-09-01,0.1498439086667373
DOM,2022-10-01,0.1222536519122331
DOM,2022-11-01,0.128435096826472
DOM,2022-12-01,0.1266497576749878
DOM,2023-01-01,0.1257887031949686
DOM,2023-02-01,0.12131379390003
DOM,2023-03-01,0.0874226515475082
DOM,2023-04-01,0.0874226515475082
DOM,2023-05-01,0.0872103267516446
DOM,2023-06-01,0.0872103267516446
DOM,2023-07-01,0.0872103267516446
DOM,2023-08-01,0.2001932268491461
DOM,2023-09-01,0.1803314353471951
DOM,2023-10-01,0.17557980571057
DOM,2023-11-01,0.1699895228191394
DOM,2023-12-01,0.1688098010545005
DOM,2024-01-01,0.1477364396986398
DOM,2024-02-01,0.1377229253115081
DOM,2024-03-01,0.1303875129242188
DOM,2024-04-01,0.106165116802802
DOM,2024-05-01,0.0847079389923556
DOM,2024-06-01,0.0847079389923556
DOM,2024-07-01,0.0746783960359866
DOM,2024-08-01,0.0684016614671116
DOM,2024-09-01,0.0729972786934829
DOM,2024-10-01,0.0687001636860945
DOM,2024-11-01,0.0632515852607469
DOM,2024-12-01,0.0805003404009525
DZA,2010-01-01,0.039320628258271
DZA,2010-02-01,0.0369376530929931
DZA,2010-03-01,0.0372764820726458
DZA,2010-04-01,0.0346185403963809
DZA,2010-05-01,0.0340589371100808
DZA,2010-06-01,0.0303418026177082
DZA,2010-07-01,0.0322351941666798
DZA,2010-08-01,0.0334063106154646
DZA,2010-09-01,0.035137462451215
DZA,2010-10-01,0.0358294709782789
DZA,2010-11-01,0.0359839284833793
DZA,2010-12-01,0.033129987658552
DZA,2011-01-01,0.0370585754466718
DZA,2011-02-01,0.0339833869674775
DZA,2011-03-01,0.0319227127630123
DZA,2011-04-01,0.0311155622684113
DZA,2011-05-01,0.031674473187763
DZA,2011-06-01,0.0291461605067697
DZA,2011-07-01,0.0286131659370402
DZA,2011-08-01,0.0241547100876261
DZA,2011-09-01,0.0267375306938494
DZA,2011-10-01,0.0264124984389557
DZA,2011-11-01,0.0249362506149574
DZA,2011-12-01,0.025807908767617
DZA,2012-01-01,0.026026481943308
DZA,2012-02-01,0.0263934357916547
DZA,2012-03-01,0.025451526399957
DZA,2012-04-01,0.023018589903519
DZA,2012-05-01,0.0221316646743518
DZA,2012-06-01,0.0230367042268576
DZA,2012-07-01,0.0230412568904174
DZA,2012-08-01,0.0265294752699003
DZA,2012-09-01,0.0253585260876999
DZA,2012-10-01,0.0237758261221143
DZA,2012-11-01,0.0207714078573966
DZA,2012-12-01,0.0188460929877347
DZA,2013-01-01,0.0147924920346929
DZA,2013-02-01,0.016630115845313
DZA,2013-03-01,0.0216918055959547
DZA,2013-04-01,0.0262375455344499
DZA,2013-05-01,0.0309450947149318
DZA,2013-06-01,0.0333152669118407
DZA,2013-07-01,0.0319488438350715
DZA,2013-08-01,0.0317812293571832
DZA,2013-09-01,0.0297194747201885
DZA,2013-10-01,0.0285909555684877
DZA,2013-11-01,0.0278325448998462
DZA,2013-12-01,0.0272938498987171
DZA,2014-01-01,0.0332568423522911
DZA,2014-02-01,0.034124367157967
DZA,2014-03-01,0.0335617267486393
DZA,2014-04-01,0.030353079744155
DZA,2014-05-01,0.029186746961326
DZA,2014-06-01,0.0288006645749709
DZA,2014-07-01,0.0266858705929795
DZA,2014-08-01,0.0267286473707129
DZA,2014-09-01,0.0245683532836184
DZA,2014-10-01,0.0248694315006946
DZA,2014-11-01,0.0279423636439592
DZA,2014-12-01,0.0273908395888164
DZA,2015-01-01,0.0268329723483432
DZA,2015-02-01,0.0278629192100181
DZA,2015-03-01,0.0270557233269492
DZA,2015-04-01,0.0250661579768935
DZA,2015-05-01,0.0248106878468756
DZA,2015-06-01,0.0254648201407784
DZA,2015-07-01,0.0243784937530789
DZA,2015-08-01,0.0283414011208236
DZA,2015-09-01,0.0277314737270903
DZA,2015-10-01,0.0275169806196854
DZA,2015-11-01,0.0264813427985585
DZA,2015-12-01,0.027240009904282
DZA,2016-01-01,0.033823518827459
DZA,2016-02-01,0.0392807287559743
DZA,2016-03-01,0.0362926762736949
DZA,2016-04-01,0.0330924121844689
DZA,2016-05-01,0.0346632211011579
DZA,2016-06-01,0.0415001199018657
DZA,2016-07-01,0.0363674617024359
DZA,2016-08-01,0.0336909137979562
DZA,2016-09-01,0.0322194540801946
DZA,2016-10-01,0.0300627568121305
DZA,2016-11-01,0.0301999174872117
DZA,2016-12-01,0.0286913460572203
DZA,2017-01-01,0.0276345277184436
DZA,2017-02-01,0.0274969304416412
DZA,2017-03-01,0.0282564502651019
DZA,2017-04-01,0.027924769512466
DZA,2017-05-01,0.0350474673141802
DZA,2017-06-01,0.037978372379509
DZA,2017-07-01,0.037312510597212
DZA,2017-08-01,0.0363846613314566
DZA,2017-09-01,0.0349190854395014
DZA,2017-10-01,0.0342897963267563
DZA,2017-11-01,0.0349544696963024
DZA,2017-12-01,0.0383720594436023
DZA,2018-01-01,0.0433796263749848
DZA,2018-02-01,0.0549267214224543
DZA,2018-03-01,0.0544279768593821
DZA,2018-04-01,0.0515713290161293
DZA,2018-05-01,0.0542471887588628
DZA,2018-06-01,0.0554558179992728
DZA,2018-07-01,0.0561567703426659
DZA,2018-08-01,0.0692696031440842
DZA,2018-09-01,0.0760433139733131
DZA,2018-10-01,0.0704090366300323
DZA,2018-11-01,0.0562654269740791
DZA,2018-12-01,0.0489480383717836
DZA,2019-01-01,0.0518121837681285
DZA,2019-02-01,0.0459966314077067
DZA,2019-03-01,0.0316812547435635
DZA,2019-04-01,0.0292746154700714
DZA,2019-05-01,0.0277390584457169
DZA,2019-06-01,0.0301612194816163
DZA,2019-07-01,0.0272751490165562
DZA,2019-08-01,0.0283872687081305
DZA,2019-09-01,0.0283424548347593
DZA,2019-10-01,0.0277575498711828
DZA,2019-11-01,0.0290807236758692
DZA,2019-12-01,0.0232281362929106
DZA,2020-01-01,0.024156364021342
DZA,2020-02-01,0.0297071958633649
DZA,2020-03-01,0.0560159383296161
DZA,2020-04-01,0.0808623087639785
DZA,2020-05-01,0.0824240799112501
DZA,2020-06-01,0.0908255464044819
DZA,2020-07-01,0.085729100832674
DZA,2020-08-01,0.0837941435825878
DZA,2020-09-01,0.0778599088056048
DZA,2020-10-01,0.0785785639816991
DZA,2020-11-01,0.0841659220791266
DZA,2020-12-01,0.0816304788229419
DZA,2021-01-01,0.0911557015727723
DZA,2021-02-01,0.0945923438607712
DZA,2021-03-01,0.0944541475824592
DZA,2021-04-01,0.0904505182838125
DZA,2021-05-01,0.0831274758290541
DZA,2021-06-01,0.0795995484452955
DZA,2021-07-01,0.1004790294449524
DZA,2021-08-01,0.1024424113489506
DZA,2021-09-01,0.0878474861397597
DZA,2021-10-01,0.0794990284226698
DZA,2021-11-01,0.0758006330174758
DZA,2021-12-01,0.0824233854543656
DZA,2022-01-01,0.0885923621971582
DZA,2022-02-01,0.0904849555930428
DZA,2022-03-01,0.082917783043754
DZA,2022-04-01,0.0763873052951401
DZA,2022-05-01,0.0734880635753689
DZA,2022-06-01,0.0667944206728489
DZA,2022-07-01,0.0586278584088673
DZA,2022-08-01,0.0714042752246249
DZA,2022-09-01,0.0666065811220762
